SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,longitude,latitude
3410,Hobart,Great Bay,TAS,7150,147.298271,-42.851114
3411,Hobart,Gretna,TAS,7140,147.298271,-42.851114
3412,Hobart,Grove,TAS,7109,147.269318,-42.82959
3413,Hobart,Hamilton,TAS,7140,147.313278,-42.877354
3414,Hobart,Hastings,TAS,7109,147.298271,-42.851114
3415,Hobart,Hayes,TAS,7140,147.427963,-42.83852
3416,Hobart,Highcroft,TAS,7183,176.193802,-37.73177
3417,Hobart,Hobart,TAS,7000,147.314957,-42.874846
3418,Hobart,Hollow Tree,TAS,7140,147.298271,-42.851114
3419,Hobart,Honeywood,TAS,7017,147.296722,-42.729279
3420,Hobart,Howden,TAS,7054,147.275116,-42.836403
3421,Hobart,Howrah,TAS,7018,147.408356,-42.879879
3422,Hobart,Huntingfield,TAS,7055,147.288956,-42.987984
3423,Hobart,Huonville,TAS,7109,147.298271,-42.851114
3424,Hobart,Interlaken,TAS,7030,147.298271,-42.851114
3425,Hobart,Jericho,TAS,7030,147.298271,-42.851114
3426,Hobart,Judbury,TAS,7109,147.298271,-42.851114
3427,Hobart,Kaoota,TAS,7150,147.358154,-42.861107
3428,Hobart,Karanja,TAS,7140,147.298271,-42.851114
3429,Hobart,Kellevie,TAS,7176,147.298271,-42.851114
3430,Hobart,Kempton,TAS,7030,147.356644,-42.839638
3431,Hobart,Kettering,TAS,7155,147.298271,-42.851114
3432,Hobart,Killora,TAS,7150,147.392014,-42.864101
3433,Hobart,Kingston,TAS,7050,147.503113,-42.857861
3434,Hobart,Kingston Beach,TAS,7050,147.32756,-42.987602
3435,Hobart,Koonya,TAS,7187,147.324066,-42.987808
3436,Hobart,Lachlan,TAS,7140,147.322952,-42.914207
3437,Hobart,Lake St Clair,TAS,7140,147.298271,-42.851114
3438,Hobart,Lauderdale,TAS,7021,147.298271,-42.851114
3439,Hobart,Lemont,TAS,7120,147.425354,-42.884769
3440,Hobart,Lenah Valley,TAS,7008,147.287674,-42.86269
3441,Hobart,Leslie Vale,TAS,7054,147.372253,-42.873558
3442,Hobart,Levendale,TAS,7120,147.298271,-42.851114
3443,Hobart,Lewisham,TAS,7173,147.298271,-42.851114
3444,Hobart,Lindisfarne,TAS,7015,147.360458,-42.846958
3445,Hobart,Little Swanport,TAS,7190,147.298271,-42.851114
3446,Hobart,Longley,TAS,7150,147.256668,-42.851868
3447,Hobart,Lonnavale,TAS,7109,147.298271,-42.851114
3448,Hobart,Lower Longley,TAS,7109,147.256668,-42.851868
3449,Hobart,Lower Marshes,TAS,7030,147.298271,-42.851114
3450,Hobart,Lucaston,TAS,7109,147.058807,-42.985523
3451,Hobart,Lunawanna,TAS,7150,147.353104,-42.842789
3452,Hobart,Lune River,TAS,7109,147.382477,-42.878407
3453,Hobart,Lutana,TAS,7009,147.308624,-42.84333
3454,Hobart,Lymington,TAS,7109,147.30925,-42.900234
3455,Hobart,Macquarie,TAS,7151,147.331604,-42.881634
3456,Hobart,Macquarie Island,TAS,7151,147.331604,-42.881634
3457,Hobart,Macquarie Plains,TAS,7140,147.331604,-42.881634
3458,Hobart,Magra,TAS,7140,147.298271,-42.851114
3459,Hobart,Malbina,TAS,7140,147.251877,-42.798317
3460,Hobart,Mangalore,TAS,7030,147.298271,-42.851114
3461,Hobart,Margate,TAS,7054,147.314713,-42.876724
3462,Hobart,Maria Island,TAS,7190,147.298271,-42.851114
3463,Hobart,Marion Bay,TAS,7175,147.366196,-42.844448
3464,Hobart,Mawson,TAS,7151,147.249481,-42.784157
3465,Hobart,Maydena,TAS,7140,147.354446,-42.870674
3466,Hobart,Melton Mowbray,TAS,7030,147.276276,-42.857029
3467,Hobart,Middleton,TAS,7163,147.298271,-42.851114
3468,Hobart,Midway Point,TAS,7171,147.53035,-42.795609
3469,Hobart,Miena,TAS,7030,147.36058,-42.850101
3470,Hobart,Molesworth,TAS,7140,147.202194,-42.824177
3471,Hobart,Montagu Bay,TAS,7018,147.364243,-42.866032
