SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,LONGITUDE,LATITUDE
2862,PERTH,Darch,WA,6065,115.912231,-31.924074
2863,PERTH,Darling Downs,WA,6122,116.032169,-32.246901
2864,PERTH,Darlington,WA,6070,116.078079,-31.90156
2865,PERTH,Davenport,WA,6230,115.912231,-31.924074
2866,PERTH,Dawesville,WA,6210,115.756859,-31.752657
2867,PERTH,Dianella,WA,6059,115.87236,-31.891069
2868,PERTH,Dog Swamp,WA,6060,115.843727,-31.910749
2869,PERTH,Doubleview,WA,6018,115.782516,-31.89579
2870,PERTH,Dudley Park,WA,6210,115.962959,-32.037827
2871,PERTH,Duncraig,WA,6023,115.763252,-31.81665
2872,PERTH,Dwellingup,WA,6213,115.82663,-32.234409
2873,PERTH,East Bunbury,WA,6230,115.816528,-32.056412
2874,PERTH,East Fremantle,WA,6158,115.769127,-32.040699
2875,PERTH,East Perth,WA,6004,115.87674,-31.951162
2876,PERTH,East Rockingham,WA,6168,115.771828,-32.083183
2877,PERTH,East Victoria Park,WA,6101,115.903481,-31.98522
2878,PERTH,Eaton,WA,6232,115.879501,-31.869335
2879,PERTH,Eden Hill,WA,6054,115.9375,-31.890921
2880,PERTH,Edgewater,WA,6027,115.782692,-31.771469
2881,PERTH,Eglinton,WA,6034,115.813309,-31.853727
2882,PERTH,Ellenbrook,WA,6069,116.026001,-31.721886
2883,PERTH,Ellenbrook East,WA,6069,115.829933,-31.946877
2884,PERTH,Embleton,WA,6062,115.90937,-31.90291
2885,PERTH,Erskine,WA,6210,115.912231,-31.924074
2886,PERTH,Etmilyn,WA,6213,115.909126,-31.998613
2887,PERTH,Fairbridge,WA,6208,115.912231,-31.924074
2888,PERTH,Falcon,WA,6210,115.912231,-31.924074
2889,PERTH,Ferndale,WA,6148,115.928169,-32.033161
2890,PERTH,Floreat,WA,6014,115.792389,-31.92802
2891,PERTH,Forrestdale,WA,6112,115.823608,-31.94792
2892,PERTH,Forrestfield,WA,6058,116.000778,-31.969629
2893,PERTH,Fremantle,WA,6160,115.748238,-32.05286
2894,PERTH,Furnissdale,WA,6210,115.912231,-31.924074
2895,PERTH,Gabbadah,WA,6041,115.912231,-31.924074
2896,PERTH,Garden Island,WA,6168,115.912231,-31.924074
2897,PERTH,Gelorup,WA,6230,115.782417,-31.879065
2898,PERTH,Gidgegannup,WA,6083,115.912231,-31.924074
2899,PERTH,Girrawheen,WA,6064,115.831497,-31.841801
2900,PERTH,Glen Forrest,WA,6071,116.104271,-31.90345
2901,PERTH,Glen Iris,WA,6230,115.854446,-32.095146
2902,PERTH,Glendalough,WA,6016,115.820633,-31.91923
2903,PERTH,Glengarry,WA,6023,115.782013,-31.829437
2904,PERTH,Gnangara,WA,6065,115.847763,-31.90909
2905,PERTH,Golden Bay,WA,6174,116.000702,-31.94895
