SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,LONGITUDE,LATITUDE
924,MELBOURNE,Carlton,VIC,3053,144.969482,-37.801041 
925,MELBOURNE,Carlton North,VIC,3054,144.962875,-37.804192 
926,MELBOURNE,Carnegie,VIC,3163,145.056763,-37.890759 
927,MELBOURNE,Caroline Springs,VIC,3023,144.739624,-37.755386 
928,MELBOURNE,Carrum,VIC,3197,145.133926,-38.07431 
929,MELBOURNE,Carrum Downs,VIC,3201,145.189713,-38.087704 
930,MELBOURNE,Catani,VIC,3981,145.030472,-37.975681 
931,MELBOURNE,Caulfield,VIC,3162,145.216507,-37.85817 
932,MELBOURNE,Caulfield East,VIC,3145,145.216507,-37.85817 
933,MELBOURNE,Caulfield North,VIC,3161,145.216507,-37.85817 
934,MELBOURNE,Chadstone,VIC,3148,145.096893,-37.8811 
935,MELBOURNE,Chelsea,VIC,3196,145.113953,-38.048111 
936,MELBOURNE,Chelsea Heights,VIC,3196,145.123932,-38.048874 
937,MELBOURNE,Cheltenham,VIC,3192,145.073853,-37.967621 
938,MELBOURNE,Chirnside Park,VIC,3116,145.340607,-38.050858 
939,MELBOURNE,Christmas Hills,VIC,3775,145.36438,-37.616611 
940,MELBOURNE,Chum Creek,VIC,3777,145.267136,-37.547722 
941,MELBOURNE,City of Maribyrnong,VIC,3016,144.887375,-37.772415 
942,MELBOURNE,Clarinda,VIC,3169,145.104065,-37.941399 
943,MELBOURNE,Clarkefield,VIC,3430,145.276764,-37.911167 
944,MELBOURNE,Clayton,VIC,3168,145.119659,-37.925491 
945,MELBOURNE,Clayton South,VIC,3169,145.116104,-37.943962 
946,MELBOURNE,Clematis,VIC,3782,145.362305,-37.914001 
947,MELBOURNE,Clifton Hill,VIC,3068,144.992142,-37.784309 
948,MELBOURNE,Clyde,VIC,3978,145.335571,-38.07336 
949,MELBOURNE,Clyde North,VIC,3978,144.980515,-37.864372 
950,MELBOURNE,Coburg,VIC,3058,144.96727,-37.74139 
951,MELBOURNE,Coburg North,VIC,3058,144.971054,-37.746197 
952,MELBOURNE,Cockatoo,VIC,3781,145.030472,-37.975681 
953,MELBOURNE,Coldstream,VIC,3770,145.030472,-37.975681 
954,MELBOURNE,Collingwood,VIC,3066,144.987564,-37.79929 
955,MELBOURNE,Coode Island ,VIC,3003,144.928253,-37.813011 
956,MELBOURNE,Coolaroo,VIC,3048,144.938034,-37.664051 
957,MELBOURNE,Coonans Hill ,VIC,3044,144.935883,-37.751717 
958,MELBOURNE,Cora Lynn,VIC,3814,145.030472,-37.975681 
959,MELBOURNE,Cottles Bridge,VIC,3099,145.003815,-37.632782 
960,MELBOURNE,Craigieburn,VIC,3064,144.944885,-37.59951 
961,MELBOURNE,Cranbourne,VIC,3977,145.266373,-38.080952 
962,MELBOURNE,Cranbourne East,VIC,3977,145.12619,-38.145687 
963,MELBOURNE,Cranbourne North,VIC,3977,145.269081,-38.157131 
964,MELBOURNE,Cranbourne South,VIC,3977,145.269081,-38.157131 
965,MELBOURNE,Cranbourne West,VIC,3977,145.12619,-38.145687 
966,MELBOURNE,Cremorne,VIC,3121,144.993668,-37.825218 
967,MELBOURNE,Crib Point,VIC,3919,145.203705,-38.349609 
968,MELBOURNE,Croydon,VIC,3136,145.279739,-37.798908 
969,MELBOURNE,Croydon Hills,VIC,3136,145.274826,-37.774292 
970,MELBOURNE,Croydon North,VIC,3136,145.09343,-37.82328 
971,MELBOURNE,Croydon South,VIC,3136,145.09343,-37.82328 
